text,user
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',_AhhhhLexis_
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',_dweebin
"b'RT @SheLovesBigMane: ""All Lives Matter"" is like i go to the Dr for a broken arm &amp; he says ""All Bones Matter"" but rn take care of my broken\xe2\x80\xa6'",SheLovesBigMane
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',courtneyjahenry
"b'RT @CarlosNotWeird: I saw nothing of this on fox, or CNN like I saw France, but over 800 dead after hurricane in Haiti \xf0\x9f\x87\xad\xf0\x9f\x87\xb9 #PrayForHaiti #Bl\xe2\x80\xa6'",TashK__
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",pausetheprocess
b'@IrrelevantBryan @NorthSTLCounty @MyDesert FUCK #BlackLivesMatter',Shelby14_02
b'RT @KomptonMusic: I like to hold my big shits in so it can feel like a BBC in me \xf0\x9f\x99\x8c\xf0\x9f\x8f\xbb #blacklivesmatter',IslamSlut
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',austinbored_o
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',bruinlover09
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',Graceism_
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',xo_dejella
"b""Harvey Weinstein urged Clinton campaign to silence Sanders's #BlackLivesMatter message https://t.co/xoxQYPemDf by @ZaidJilani""",AngelTibbs
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',mmm__booty
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',ceddyf11
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',EdgarsDiamonds
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',LeoKnowsBest_
"b'I support @benandjerrys!!! Not my fav ice cream, but Imma gobble this up #BlackLivesMatter #BLM\nhttps://t.co/vtvMNfFY1c'",irenemcho
b'RT @makaylaathomass: just listen. #blacklivesmatter https://t.co/3XN2IhHOm8',melanielazos
b'RT @AchaFlocka: And S/O to @benandjerrys for speaking out against the racial injustices in America. \n\n#BlackLivesMatter',Naniixbabee
"b""Land of the Free? No .. USA Has World's Highest Incarceration Rate https://t.co/3iuQ7re7fy #BlackLivesMatter""",DickMackintosh
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',BlvckKennedy
b'#Blacklivesmatter   but to who   #HillaryClinton #Podesta #imWithHer https://t.co/WMBOO0i7l5',reason2sense
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',bigwillie
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',kikiladon
b'@SaucyKix LMAO.  The man was obviously resisting.  And breaking into a home.  #blacklivesmatter are such twits.  Evolve 1000 years or so',Whoeverisayiam8
"b""RT @andieiamwhoiam: Trenton Trevon Lovell , Barack's boy-mugshot.  Executed a police officer because Barack told #BlackLivesMatter thugs to\xe2\x80\xa6""",JanDean26416421
"b'RT @JimmyJamesIV: I love @benandjerrys , I love the internet, &amp; I love this\xf0\x9f\x99\x8f\xf0\x9f\x8f\xbc #blacklivesmatter https://t.co/tZEe2FkaBT'",JulioCanTweet
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',shepherdashley
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',DamnLilAri
b'RT @R_Holland3: RH3\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\xa5\xf0\x9f\x94\x8a \xf0\x9f\x8c\x8a At it again #BlackLivesMatter #LikeAndRetweet https://t.co/w9NObGLRrN',BVSEDTVY
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",Betsay_P
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',AchaFlocka
"b'If you think there is a difference between the two major political parties, watch 13th on Netflix. #blacklivesmatter'",genaddict92
"b""RT @ajplus: Race had everything to do with the U.S. military's secret chemical experiments. #BlackLivesMatter https://t.co/uDccbrK1YP""",BureenuhDuhh
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',AchaFlocka
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',querencialexus
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",2016bethechange
b'Blog: Chicago cop badly beaten because she hesitated using gun in the wake of #BlackLivesMatter protests https://t.co/jV8XW5pepQ',WendyPrince2
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',ErikaZucker
b'RT @DeT2L: #HillaryEmails:  #Blacks are Never Do Wells. #Racism #blacklivesmatter #BLM #NeverHillary #MoreElectableThanClinton #MoreElectab\xe2\x80\xa6',denpolicarpio
b'RT @EvilMeanMongol: #blacklivesmatter are just a bunch of nigger thugs who need to lift up there pants.',notverysweet
b'RT @AchaFlocka: And S/O to @benandjerrys for speaking out against the racial injustices in America. \n\n#BlackLivesMatter',nessaanextdoor
b'RT @AchaFlocka: And S/O to @benandjerrys for speaking out against the racial injustices in America. \n\n#BlackLivesMatter',SidLeSquid_
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',iDaijahh
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',MegAllanCole
b'RT @Schiffon: #BlackLivesMatter Targets The Tax Code @PoliticsPeach @SocialIssueNews #ImWithJill #OurRevolution https://t.co/WNMLpy7B6z',SocialIssueNews
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',_ambercorrine
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",adventureslwt
"b""RT @simpingNpimping: Don't Touch My Hair - @solangeknowles X I Am Not My Hair - @indiaarie \xf0\x9f\x99\x8f\xf0\x9f\x8f\xbe #ASeatAtTheTable #blacklivesmatter https://t.\xe2\x80\xa6""",kammythepharaoh
b'And S/O to @benandjerrys for speaking out against the racial injustices in America. \n\n#BlackLivesMatter',AchaFlocka
b'Incarceration rate for African-Americans now six times the national average https://t.co/BDjNHYlR7t #BlackLivesMatter',DickMackintosh
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',ReformedBreeder
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',QueenAsiaImani
b'RT @InToriLex: please watch #13th on netflix and learn about how mass incarceration is an extension of systematic oppression #blacklivesmat\xe2\x80\xa6',BooksOverTv
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',tLKwoods
"b""RT @fifthwavefem: I agree, @aurabogado. Hurricanes should definitely be renamed 'HurriKKKanes' #BlackLivesMatter https://t.co/poLHeiUXfn""",MikeWyfeson
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',pretty_gyrl_83
b'RT @PrisonPlanet: This video is devastating for #BlackLivesMatter. https://t.co/erqDueAYtG',_hudson_10
b'RT @CapitalMoments: Ice cream firm @BenandJerrys publicly stand with the #blacklivesmatter\xc2\xa0 movement.\n\nSo Twitter offered suggestions for #\xe2\x80\xa6',GDYBislife
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',then0stalgicone
"b""RT @DrJillStein: Police brutality has been publicized thanks to modern technology. Now that we see it, let's end it. #BlackLivesMatter http\xe2\x80\xa6""",AyoTees
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",B_M_Bizness
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",larrymasonbiz
b'@Vernaculis two rights = a left therefore #BlackLivesMatter',EasyE_Vertullo
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',IllustriousR
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',NutoriousLesa
b'RT @rylandobloom: Happy birthday beautiful #blacklivesmatter @joshfasil',joshfasil
"b'RT @danyRifaee: Must be one of those trump supporters , hella racist even tho im not a african american #blacklivesmatter https://t.co/0SMQ\xe2\x80\xa6'",nabmnx_
b'RT @andieiamwhoiam: According to #PodestaEmails Soros has paid over 100 million to #BlackLivesMatter. https://t.co/n3kfnTdF7O',mrgroka_
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Intricateizzy
"b""Can't get racists to acknowledge saving our lives, and as soon as ANY WHITE PERSON supports #BlackLivesMatter... https://t.co/lWKSPFiaGh""",MzDeeVa4you
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',__justShanna
b'RT @0hthatsskyy: #Blacklivesmatter w/My babes\xf0\x9f\x8e\x80 https://t.co/2iMYWtsoSF',LoyalAaliyah
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",_pariiiiis_
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',Chadbigboy
b'RT @andieiamwhoiam: According to #PodestaEmails Soros has paid over 100 million to #BlackLivesMatter. https://t.co/n3kfnTdF7O',AmericanWhtGirl
"b'RT @danyRifaee: Must be one of those trump supporters , hella racist even tho im not a african american #blacklivesmatter https://t.co/0SMQ\xe2\x80\xa6'",doublemacbo
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',narryisinhuman
b'RT @folkdoc8: Cuban medics in Haiti put the world to shame https://t.co/AAQxq6Eofv #humanrights #hurricanematthew #blacklivesmatter #haiti',dradambanks
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',endigoJ
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",micklesaurus
"b""RT @andieiamwhoiam: Trenton Trevon Lovell , Barack's boy-mugshot.  Executed a police officer because Barack told #BlackLivesMatter thugs to\xe2\x80\xa6""",NothingMan37
"b'RT @IndigoYaj__: #BlackLivesMatter \nMade this app for class, and it turned out to be a success. \xe2\x9c\x8a\xf0\x9f\x8f\xbe\xe2\x9c\xa8\xf0\x9f\x98\x8a https://t.co/SqgogLnnc9'",Amirahh___
b'Easy decision choosing @benandjerrys over any other ice cream because they support #BlackLivesMatter',gvasqueezy
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',MochaPhilatte
b'RT @krisloewen: Proud of the message my #colleague and #pastor delivered today. https://t.co/qpCXEnKdje #blacklivesmatter @WWUChurch',emilyfield21
"b'To those who insist #alllivesmatter, watch the documentary #13th\n""#Blacklivesmatter is about changing the way we understand human dignity.""'",armstrongalexia
"b""RT @DavidRomeiPHD: American #police &amp; #UK police.  Believe me, #Guns kill.  No deadly police shooting in #UK for two years. 1000's in USA.\xe2\x80\xa6""",DDJW_Tchai
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Assad137
b'RT @THEHermanCain: Sheriff David Clarke disinvited from campus speaking gig because he opposes #BlackLivesMatter https://t.co/M2Dp9r3NKI ht\xe2\x80\xa6',stewart757
b'Cuban medics in Haiti put the world to shame https://t.co/AAQxq6Eofv #humanrights #hurricanematthew #blacklivesmatter #haiti',folkdoc8
b'Happy birthday beautiful #blacklivesmatter @joshfasil',rylandobloom
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',mixed_boy_fly
"b""RT @Ovo_ton: 1.9 million ain't worth the life of my mom #staywoke #blacklivesmatter https://t.co/H9QfUt1k0b""",fabiaann_
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',washinmasheen
b'RT @herbodysay: Wow.. God bless her. She really explained it well. #BlackLivesMatter https://t.co/DtIMyy2olm',queermellet
b'RT @andieiamwhoiam: The third officer died.  Dear God.  Barack did this.  Media did this. #BlackLivesMatter terrorists did this. Only TRUMP\xe2\x80\xa6',georgatos_t
b'All lives do matter. But all lives will not matter until Black lives matter: https://t.co/JQhgVxhLsN via @benandjerrys #blacklivesmatter',KeKeSimot
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',prncssre
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',neenah_16
b'RT @masterwilliams: Currently in Georgetown DC. M street shutdown. #BlackLivesMatter protest. https://t.co/dRevpRuUOM',Ebbi_Ling
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',fmxnr
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Free_aSa_Byrd
"b'RT @danyRifaee: Must be one of those trump supporters , hella racist even tho im not a african american #blacklivesmatter https://t.co/0SMQ\xe2\x80\xa6'",azrykhairy_
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',fvckinunicorn
b'RT @keepupwithle: Something every black person should sit down somewhere and watch! #BlackLivesMatter\xc2\xa0 #HistoryRepeatsItself (Part 1) https\xe2\x80\xa6',_raebrooke
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',MrInternationl
b'RT @benandjerrys: Black Lives Matter. Choosing to be silent in the face of such injustice is not an option. https://t.co/6Vy0KHJeKU #BlackL\xe2\x80\xa6',Donavan_Rice7
b'RT @benandjerrys: Is systemic racism a thing? It sure is and these stats prove it &gt;&gt; https://t.co/IrkJyIJ2nW #BlackLivesMatter https://t.co\xe2\x80\xa6',bamilekeeavon
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',Kirstie_Schultz
"b""RT @SK8TER_G1RL: u BEST believe my lack toast in taller ants is cured after Ben n Jerry's blacklivesmatter post https://t.co/R8IMAyEmdP""",kistbbs
b'RT @Crystal1Johnson: Autopsy finds Tyre King was shot in the back three times. Cops felt threatened by a 13-years-old Black boy running awa\xe2\x80\xa6',RandellW22
"b""RT @OchoBoomin: #BlackLivesMatter got you Lil bro because I don't see All Lives Matter rallying for you. This is ridiculous. https://t.co/D\xe2\x80\xa6""",halfblak
"b'RT @ShaunKing: Dear Harvey Weinstein,\n\nWhat did you mean in this email to Hillary about ""silencing"" #BlackLivesMatter?\n\nhttps://t.co/JhCHSI\xe2\x80\xa6'",DonnaTruhan
